Normalized_SSIM_Score,Normalized_SS_Score
0.21095231430356157,0.2222222222222222
0.3602614105220706,0.2222222222222222
0.3928467837476997,0.4444444444444444
0.4472691885802871,0.4166666666666667
0.6189877912600646,0.5555555555555556
0.32036461009894346,0.19444444444444445
0.501980070835573,0.16666666666666666
0.3693486414056396,0.16666666666666666
0.33240525882460775,0.1111111111111111
0.6408777186170942,0.3333333333333333
0.18006724929842763,0.25
0.63974421361372,0.3055555555555556
0.3005478254644451,0.5833333333333334
0.5134769162365705,0.19444444444444445
0.4534323647210032,0.3333333333333333
0.5856659753665387,0.3888888888888889
0.603605853911085,0.8055555555555556
0.031127441237876242,0.3055555555555556
0.25745412924288996,0.5
0.545038771699024,0.6388888888888888
0.7995113438222392,0.4444444444444444
0.36677146432723423,0.16666666666666666
0.2934877054604409,0.4444444444444444
0.47781678693692003,0.5
0.2155282293849462,0.2777777777777778
0.449732044095337,0.3055555555555556
0.22424853248544124,0.4722222222222222
0.4511195162610726,0.5
0.29815226030169983,0.19444444444444445
0.4241543588516101,0.2222222222222222
0.1651095127500345,0.3055555555555556
0.4183261038634272,0.3333333333333333
0.3945568460571926,0.4166666666666667
0.22743489919458829,0.08333333333333333
0.07318148416952874,0.2222222222222222
0.2542059557626908,0.6111111111111112
0.5296095937088633,0.2222222222222222
0.36787095687481414,0.25
0.34131707883631546,0.8333333333333334
0.2701994060921976,0.2222222222222222
0.5946599003078296,0.2222222222222222
0.5458395959463456,0.19444444444444445
0.45704463684104313,0.19444444444444445
0.4777236311053736,0.5277777777777778
0.5059776908899045,0.2222222222222222
0.3166024652718884,0.16666666666666666
0.2609007227907725,0.25
0.5148838486477267,0.5
0.6783654182441493,0.5555555555555556
0.41273382179400975,0.2777777777777778
0.08126729305179733,0.5
0.48356339005218585,0.2777777777777778
0.5393629021271222,0.2777777777777778
0.3197592162777322,0.3055555555555556
0.2549854685890272,0.4166666666666667
0.6008107117467517,0.08333333333333333
0.34392614560880813,0.25
0.32913485034478224,0.3888888888888889
0.4833707048159159,0.05555555555555555
0.36620310817003476,0.3333333333333333
0.5383372139089955,0.25
0.15617973420343345,0.4444444444444444
0.3936803981404345,0.4444444444444444
0.20493030580034083,0.6111111111111112
0.40443309797628624,0.6111111111111112
0.36732469580777044,0.6111111111111112
0.4072602973447626,0.4444444444444444
0.8589604431943224,0.2222222222222222
0.6151597776673441,0.3611111111111111
0.09729985498179396,0.2777777777777778
0.20823973692058484,0.16666666666666666
0.3616161510627297,0.25
0.48939999075768464,0.1111111111111111
0.39342931700545075,0.5555555555555556
0.6007426402101355,0.3888888888888889
0.38470392480270665,0.3055555555555556
0.24574831822236373,0.1388888888888889
0.7258438092420153,0.5
0.4864770341528392,0.19444444444444445
0.4318205418148632,0.4166666666666667
0.6505157956660703,0.4444444444444444
0.3067770764299773,0.3055555555555556
0.5471303639732721,0.5
0.12356787582616253,0.3055555555555556
0.5462167132020073,0.3333333333333333
0.34767475871696807,0.19444444444444445
0.5431321512739601,0.19444444444444445
0.30576980656443603,0.3333333333333333
0.20490787953864903,0.3055555555555556
0.54487476500762,0.7222222222222222
0.37401100780035046,0.3888888888888889
