Normalized_VGG_Similarity,Normalized_SS_Score
0.45476225,0.5161290322580645
0.46776977,0.3870967741935484
0.5465196,0.3548387096774194
0.4896272,0.2903225806451613
0.6828704,0.7419354838709677
0.4351453,0.12903225806451613
0.36947808,0.45161290322580644
0.59307426,0.5483870967741935
0.48121879,0.5483870967741935
0.45502853,0.22580645161290322
0.7691997,0.9032258064516129
0.48185974,0.5483870967741935
0.3807445,0.25806451612903225
0.4212145,0.12903225806451613
0.5569566,0.45161290322580644
0.29418755,0.3870967741935484
0.7569419,0.2903225806451613
0.62202936,0.3225806451612903
0.8755742,0.967741935483871
0.5363611,0.5483870967741935
0.54063326,0.5806451612903226
0.780827,0.5806451612903226
0.4274163,0.3225806451612903
0.5542297,0.3225806451612903
0.41966546,0.41935483870967744
0.4811275,0.41935483870967744
0.44580454,0.5483870967741935
0.36646596,0.3225806451612903
0.4133597,0.3225806451612903
0.74934417,0.5806451612903226
0.54122466,0.22580645161290322
0.3826198,0.3548387096774194
0.5758626,0.41935483870967744
0.30238336,0.41935483870967744
0.7342492,0.12903225806451613
0.55321497,0.7419354838709677
0.31615385,0.3870967741935484
0.33905223,0.6129032258064516
0.789368,0.5806451612903226
0.5375139,0.06451612903225806
0.4332181,0.2903225806451613
0.420542,0.5806451612903226
0.20061061,0.22580645161290322
0.5466317,0.3870967741935484
0.49895272,0.22580645161290322
0.62926835,0.6129032258064516
0.5789987,0.5806451612903226
0.48470768,0.3225806451612903
0.358811,0.2903225806451613
0.59635395,0.5161290322580645
0.39979607,0.7419354838709677
0.5531885,0.6129032258064516
0.520675,0.4838709677419355
0.22724353,0.3225806451612903
0.7562752,0.45161290322580644
0.41927004,0.3225806451612903
0.36201426,0.45161290322580644
0.35487664,0.3225806451612903
0.5668152,0.3548387096774194
0.4374698,0.7419354838709677
0.13727674,0.5806451612903226
0.17829,0.7096774193548387
0.49431798,0.6129032258064516
0.31665674,0.5806451612903226
0.41788992,0.5483870967741935
0.30832592,0.3548387096774194
0.44470847,0.5161290322580645
0.009621483,0.1935483870967742
0.4709549,0.3548387096774194
0.5705133,0.5483870967741935
0.635582,0.7096774193548387
0.5507931,0.7096774193548387
0.5538589,0.25806451612903225
0.35334226,0.06451612903225806
0.8060057,0.6129032258064516
0.7812201,0.5806451612903226
0.6582836,0.6129032258064516
0.6127383,0.3870967741935484
0.5836967,0.4838709677419355
0.4685474,0.3548387096774194
0.4410629,0.4838709677419355
0.5678846,0.16129032258064516
0.8374403,0.8064516129032258
0.84313506,0.5806451612903226
0.6972844,0.41935483870967744
0.48964503,0.3548387096774194
0.7146705,0.5806451612903226
0.54554296,0.3225806451612903
0.50845426,0.6129032258064516
0.31277362,0.6129032258064516
0.49530196,0.41935483870967744
0.5964191,0.4838709677419355
0.8057363,0.5161290322580645
0.12495769,0.7096774193548387
0.43449533,0.7419354838709677
0.7445657,0.5161290322580645
0.44523844,0.2903225806451613
0.31772816,0.5161290322580645
0.46762714,0.3548387096774194
0.75847054,0.6451612903225806
0.8745427,0.45161290322580644
0.49378344,0.22580645161290322
0.3544158,0.4838709677419355
0.35435298,0.2903225806451613
0.29307848,0.1935483870967742
0.4367064,0.41935483870967744
0.68145,0.0967741935483871
0.175755,0.3225806451612903
0.5225039,0.5483870967741935
0.58117086,0.5483870967741935
0.39514434,0.16129032258064516
0.58712476,0.45161290322580644
0.4809735,0.1935483870967742
0.6366628,0.1935483870967742
0.39343688,0.5806451612903226
0.47113994,0.5483870967741935
0.6061986,0.16129032258064516
0.70747846,0.4838709677419355
0.74014103,0.4838709677419355
0.61797523,0.45161290322580644
0.71633667,0.4838709677419355
0.7086214,0.6774193548387096
0.46186098,0.2903225806451613
0.38893563,0.3870967741935484
0.36517113,0.6129032258064516
0.5275747,0.5806451612903226
0.41733545,0.12903225806451613
0.46969476,0.5161290322580645
0.6233924,0.5806451612903226
0.45270577,0.12903225806451613
0.5461389,0.3870967741935484
0.30086374,0.5483870967741935
0.57415265,0.0967741935483871
0.4599694,0.3225806451612903
0.5783419,0.7096774193548387
0.6525719,0.8064516129032258
0.29894638,0.16129032258064516
0.8193392,0.5161290322580645
0.50313586,0.3225806451612903
0.37498465,0.1935483870967742
0.53474367,0.41935483870967744
0.8543455,0.8064516129032258
0.15907563,0.45161290322580644
0.43204236,0.6451612903225806
0.43220574,0.2903225806451613
0.921937,0.3870967741935484
0.37650332,0.3225806451612903
0.53918386,0.5806451612903226
0.8582503,0.9032258064516129
0.3458296,0.3870967741935484
0.42991707,0.1935483870967742
0.54500943,0.3870967741935484
0.4712064,0.5806451612903226
0.55720633,0.5483870967741935
0.39497206,0.41935483870967744
0.15522261,0.5161290322580645
0.27580187,0.03225806451612903
0.17746018,0.41935483870967744
0.5039231,0.7096774193548387
0.85203856,0.9354838709677419
0.75601923,0.6774193548387096
0.63477916,0.6451612903225806
0.78758466,0.3870967741935484
0.30593845,0.5483870967741935
0.666097,0.6774193548387096
0.30323797,0.3548387096774194
0.86427313,0.6451612903225806
0.48875454,0.3548387096774194
