Normalized_SSIM_Score,Normalized_EfficientNet_Similarity
0.3382264056583072,0.13850108
0.3253279208955742,0.038321275
0.3371373444938722,0.13558824
0.24247704830998063,0.05497874
0.2690676624188472,0.03817658
0.2762181974013876,0.025971506
0.500576650304483,0.3893101
0.17398921299038353,0.19579768
0.18824928739492616,0.1510929
0.140004663648437,0.39523655
0.20019101059836453,0.011415536
0.24277793358521155,0.11603743
0.3571878447347713,0.025654754
0.2527035261010446,0.18958087
0.5250041799402533,0.10156089
0.03570917388267902,0.025160398
0.6313586805207234,0.34146369
0.5026598779102156,0.38457826
0.2777534142746696,0.12406089
0.3521118559742581,0.2878947
0.43328836521294717,0.13855338
0.48563729749991785,0.736181
0.4360852853309058,0.1903446
0.39260638022178346,0.081757076
0.09382449611485084,0.04268636
0.20924603853032095,0.12366381
0.4140780820678233,0.568661
0.32047659709119614,0.253877
0.4592543645997962,0.10229188
0.10149208858724414,0.04364528
0.4426744271539893,0.05532275
0.4955758007032903,0.35603768
0.2896414832467626,0.09170834
0.2480052077650315,0.38951224
0.42492678090616137,0.43141767
0.44048579359500556,0.095487714
0.3287708877872798,0.0034379733
0.3019980128721295,0.1420963
0.3297797941058422,0.5762248
0.40486424810704347,0.023149688
0.4207979504841301,0.57379955
0.2624501359065194,0.04425972
0.15590234570503933,0.08383107
0.2467389851556159,0.30428824
0.45419545685069507,0.5949052
0.3326748544817971,0.045248732
0.17523664415581128,0.6647788
0.476144776030845,0.53114414
0.7285051848734462,0.71174115
1.0,0.77767247
0.340544844635119,0.03853886
0.11100422219505118,0.06805839
0.4169350473835126,0.10907435
0.37912519079124984,0.140383
0.26799085007611967,0.53319955
0.28642375950713217,0.3230734
0.34707356458436944,0.050289664
0.44742394585110834,0.088337734
0.5615600893085966,0.021507002
0.20265894220302968,0.39580825
0.8455331652770054,0.615164
0.46645202612252706,0.16743526
0.3939884922504231,0.084538095
0.34729954425241877,0.8794351
0.44801117097093746,0.6662174
0.39890839187157406,0.15616836
0.6764136235551721,0.5298171
0.25003169860755226,0.1030385
0.659648848831913,0.28889215
0.582140066851707,0.8634699
0.18674936885574045,0.36781985
0.33222908026394804,0.052556284
0.09068957456207086,0.14517705
0.05226062289573664,0.116964
0.13506998167205594,0.057314083
0.2676047078373069,0.01904763
0.25512047252518455,0.2742831
0.03034224798457773,0.09183958
0.43719463043377915,0.20863791
0.25295926365661353,0.20296319
0.03812262832378077,0.08419755
0.3572158581974625,0.0931663
