Normalized_EfficientNet_Similarity,Normalized_SS_Score
0.58878565,0.3611111111111111
0.7157079,0.6388888888888888
0.31393084,0.4722222222222222
0.32303795,0.16666666666666666
0.31775373,0.19444444444444445
0.6936629,0.4722222222222222
0.3423117,0.3611111111111111
0.7767965,0.3333333333333333
0.42237177,0.3333333333333333
0.55355364,0.25
0.7724381,0.75
0.67900825,0.7222222222222222
0.38422656,0.3055555555555556
0.32961506,0.3888888888888889
0.3295272,0.25
0.59426415,0.19444444444444445
0.4948812,0.3611111111111111
0.3659112,0.2777777777777778
0.477395,0.5277777777777778
0.70536023,0.3055555555555556
0.34432507,0.5555555555555556
0.43160477,0.3888888888888889
0.6860697,0.4444444444444444
0.36449507,0.5
0.48820546,0.3611111111111111
0.67253995,0.4722222222222222
0.36040556,0.6111111111111112
0.26993448,0.3611111111111111
0.66878766,0.4722222222222222
0.31164995,0.4166666666666667
0.27409697,0.2222222222222222
0.46560842,0.16666666666666666
0.38316414,0.25
0.4717204,0.3888888888888889
0.61136377,0.5833333333333334
0.40058404,0.4444444444444444
0.8436591,0.4166666666666667
